Gmt time,Open,High,Low,Close,Volume
30.11.2018 08:00:00.000,113.469,113.547,113.410,113.498,16761.2499
30.11.2018 12:00:00.000,113.497,113.607,113.443,113.543,26100.4502
30.11.2018 16:00:00.000,113.541,113.717,113.503,113.608,20796.9497
30.11.2018 20:00:00.000,113.608,113.627,113.437,113.437,8837.3599
02.12.2018 20:00:00.000,113.659,113.821,113.600,113.771,12962.3701
03.12.2018 00:00:00.000,113.770,113.778,113.520,113.529,20280.8599
03.12.2018 04:00:00.000,113.529,113.562,113.439,113.468,21147.750099999997
03.12.2018 08:00:00.000,113.468,113.598,113.375,113.581,20260.6497
03.12.2018 12:00:00.000,113.581,113.611,113.446,113.593,22280.7601
03.12.2018 16:00:00.000,113.595,113.709,113.520,113.685,21142.2399
03.12.2018 20:00:00.000,113.685,113.688,113.544,113.588,11779.61
04.12.2018 00:00:00.000,113.589,113.637,113.276,113.309,22158.710499999997
04.12.2018 04:00:00.000,113.306,113.327,113.041,113.108,24593.6499
04.12.2018 08:00:00.000,113.110,113.140,112.730,112.776,23553.7998
04.12.2018 12:00:00.000,112.776,113.018,112.758,113.004,29594.9204
04.12.2018 16:00:00.000,113.003,113.007,112.575,112.811,39822.3208
04.12.2018 20:00:00.000,112.810,112.846,112.649,112.689,18866.4102
05.12.2018 00:00:00.000,112.690,113.032,112.675,112.917,23316.6606
05.12.2018 04:00:00.000,112.916,113.117,112.916,113.081,15772.3303
05.12.2018 08:00:00.000,113.081,113.112,112.925,112.961,15552.890199999998
05.12.2018 12:00:00.000,112.960,113.230,112.935,113.137,15580.8901
05.12.2018 16:00:00.000,113.137,113.207,113.105,113.189,11129.9
05.12.2018 20:00:00.000,113.190,113.241,112.981,113.042,12887.950099999998
06.12.2018 00:00:00.000,113.043,113.097,112.681,112.722,30299.8398
06.12.2018 04:00:00.000,112.721,113.154,112.582,113.089,27949.8695
06.12.2018 08:00:00.000,113.090,113.119,112.610,112.793,31518.8805
06.12.2018 12:00:00.000,112.794,112.834,112.236,112.362,46353.8305
06.12.2018 16:00:00.000,112.363,112.651,112.242,112.636,47023.6006
06.12.2018 20:00:00.000,112.636,112.763,112.601,112.723,19279.089500000002
07.12.2018 00:00:00.000,112.726,112.820,112.652,112.810,24587.0503
07.12.2018 04:00:00.000,112.810,112.927,112.751,112.769,16575.899800000003
07.12.2018 08:00:00.000,112.769,112.854,112.724,112.788,25128.1602
07.12.2018 12:00:00.000,112.788,112.909,112.621,112.694,43399.1305
07.12.2018 16:00:00.000,112.694,112.772,112.553,112.642,40522.4902
07.12.2018 20:00:00.000,112.645,112.730,112.586,112.689,11537.9798
09.12.2018 20:00:00.000,112.609,112.682,112.424,112.519,8223.779999999999
10.12.2018 00:00:00.000,112.520,112.603,112.240,112.362,27869.0899
10.12.2018 04:00:00.000,112.362,112.648,112.354,112.639,19969.9199
10.12.2018 08:00:00.000,112.641,112.751,112.617,112.658,23260.960499999997
10.12.2018 12:00:00.000,112.660,113.061,112.600,112.986,44402.271
10.12.2018 16:00:00.000,112.982,113.282,112.844,113.207,44597.0303
10.12.2018 20:00:00.000,113.209,113.374,113.155,113.195,16765.1399
11.12.2018 00:00:00.000,113.196,113.238,113.008,113.048,24760.8799
11.12.2018 04:00:00.000,113.048,113.183,113.014,113.114,17217.1599
11.12.2018 08:00:00.000,113.114,113.159,113.021,113.137,22223.7395
11.12.2018 12:00:00.000,113.139,113.357,113.115,113.354,37038.0595
11.12.2018 16:00:00.000,113.357,113.465,113.245,113.404,41454.5606
11.12.2018 20:00:00.000,113.404,113.445,113.356,113.376,20073.1896
12.12.2018 00:00:00.000,113.375,113.515,113.308,113.466,27328.140199999998
12.12.2018 04:00:00.000,113.466,113.519,113.387,113.400,19720.270099999998
12.12.2018 08:00:00.000,113.399,113.492,113.386,113.405,22235.3804
12.12.2018 12:00:00.000,113.406,113.440,113.158,113.217,38074.3398
12.12.2018 16:00:00.000,113.218,113.296,113.142,113.213,26437.3497
12.12.2018 20:00:00.000,113.213,113.305,113.181,113.284,17432.07
13.12.2018 00:00:00.000,113.285,113.497,113.284,113.446,17847.6002
13.12.2018 04:00:00.000,113.446,113.500,113.366,113.387,16753.02
13.12.2018 08:00:00.000,113.389,113.502,113.386,113.426,22078.31
13.12.2018 12:00:00.000,113.427,113.641,113.407,113.640,38399.2598
13.12.2018 16:00:00.000,113.639,113.708,113.537,113.601,30638.529899999998
13.12.2018 20:00:00.000,113.601,113.654,113.527,113.572,15835.170199999999
14.12.2018 00:00:00.000,113.566,113.650,113.423,113.489,22248.6697
14.12.2018 04:00:00.000,113.489,113.597,113.442,113.556,18665.860099999998
14.12.2018 08:00:00.000,113.557,113.622,113.467,113.594,29032.759299999998
14.12.2018 12:00:00.000,113.595,113.674,113.394,113.403,28794.950600000004
14.12.2018 16:00:00.000,113.404,113.457,113.214,113.283,25554.2398
14.12.2018 20:00:00.000,113.281,113.408,113.262,113.371,7021.629999999999
16.12.2018 20:00:00.000,113.345,113.405,113.302,113.405,9905.2798
17.12.2018 00:00:00.000,113.405,113.500,113.338,113.477,22605.8207
17.12.2018 04:00:00.000,113.477,113.520,113.389,113.406,14784.8901
17.12.2018 08:00:00.000,113.405,113.430,113.252,113.252,20985.4301
17.12.2018 12:00:00.000,113.252,113.307,112.871,112.996,34179.71
17.12.2018 16:00:00.000,113.002,113.037,112.705,112.753,29004.1602
17.12.2018 20:00:00.000,112.754,112.860,112.682,112.837,15678.2598
18.12.2018 00:00:00.000,112.836,112.838,112.496,112.540,26533.9203
18.12.2018 04:00:00.000,112.540,112.654,112.470,112.520,21271.5004
18.12.2018 08:00:00.000,112.520,112.548,112.249,112.300,28021.310599999997
18.12.2018 12:00:00.000,112.301,112.628,112.265,112.621,32250.019500000002
18.12.2018 16:00:00.000,112.621,112.631,112.454,112.526,29257.0502
18.12.2018 20:00:00.000,112.526,112.605,112.420,112.518,15994.7798
19.12.2018 00:00:00.000,112.517,112.603,112.188,112.327,31037.979400000004
19.12.2018 04:00:00.000,112.327,112.439,112.250,112.405,21114.1699
19.12.2018 08:00:00.000,112.406,112.419,112.275,112.331,25743.33
19.12.2018 12:00:00.000,112.331,112.367,112.134,112.285,40156.6099
19.12.2018 16:00:00.000,112.285,112.626,112.088,112.356,61536.291
19.12.2018 20:00:00.000,112.360,112.665,112.186,112.404,36683.100900000005
20.12.2018 00:00:00.000,112.404,112.604,112.347,112.354,66531.7392
20.12.2018 04:00:00.000,112.356,112.356,111.800,111.857,60363.369099999996
20.12.2018 08:00:00.000,111.856,111.968,111.662,111.713,64649.0909
20.12.2018 12:00:00.000,111.711,111.833,111.475,111.682,73938.21
20.12.2018 16:00:00.000,111.681,111.687,110.813,111.109,81658.0196
20.12.2018 20:00:00.000,111.111,111.311,111.087,111.175,28984.8396
21.12.2018 00:00:00.000,111.175,111.389,111.087,111.285,34803.659700000004
21.12.2018 04:00:00.000,111.286,111.459,111.262,111.264,33320.0805
21.12.2018 08:00:00.000,111.263,111.311,111.047,111.183,61842.7412
21.12.2018 12:00:00.000,111.184,111.366,110.934,111.164,67202.1114
21.12.2018 16:00:00.000,111.164,111.451,111.036,111.301,70901.45999999999
21.12.2018 20:00:00.000,111.301,111.356,111.193,111.211,11110.1501
23.12.2018 20:00:00.000,110.941,111.190,110.935,111.076,16775.9297
24.12.2018 00:00:00.000,111.076,111.125,111.000,111.085,29381.060199999996
24.12.2018 04:00:00.000,111.086,111.131,111.021,111.049,23098.970699999998
24.12.2018 08:00:00.000,111.048,111.155,110.925,111.084,47401.2296
24.12.2018 12:00:00.000,111.084,111.097,110.268,110.502,91475.4805
24.12.2018 16:00:00.000,110.502,110.532,110.281,110.436,83712.67970000001
24.12.2018 20:00:00.000,110.434,110.500,110.284,110.295,24220.139600000002
25.12.2018 00:00:00.000,110.296,110.304,110.051,110.199,5190.1401
25.12.2018 04:00:00.000,110.180,110.344,109.999,110.218,4419.2101
25.12.2018 08:00:00.000,110.218,110.218,110.218,110.218,0
25.12.2018 12:00:00.000,110.218,110.218,110.218,110.218,0
25.12.2018 16:00:00.000,110.218,110.218,110.218,110.218,0
25.12.2018 20:00:00.000,110.282,110.444,110.137,110.434,13032.810000000001
26.12.2018 00:00:00.000,110.436,110.675,110.338,110.413,31253.909600000003
26.12.2018 04:00:00.000,110.413,110.556,110.322,110.418,24235.2498
26.12.2018 08:00:00.000,110.418,110.616,110.369,110.607,14567.440200000001
26.12.2018 12:00:00.000,110.607,110.709,110.315,110.343,33033.8302
26.12.2018 16:00:00.000,110.342,111.366,110.279,111.357,53494.149300000005
26.12.2018 20:00:00.000,111.356,111.408,111.171,111.218,37736.6607
27.12.2018 00:00:00.000,111.224,111.231,110.901,110.948,50542.5395
27.12.2018 04:00:00.000,110.948,111.232,110.853,110.924,49193.1895
27.12.2018 08:00:00.000,110.923,110.952,110.731,110.889,70083.59770000001
27.12.2018 12:00:00.000,110.889,110.896,110.641,110.744,82967.61709999999
27.12.2018 16:00:00.000,110.744,110.853,110.455,110.749,60188.5302
27.12.2018 20:00:00.000,110.746,111.105,110.725,110.843,35426.7097
28.12.2018 00:00:00.000,110.846,110.940,110.521,110.555,43776.2002
28.12.2018 04:00:00.000,110.555,110.706,110.362,110.399,34700.029800000004
28.12.2018 08:00:00.000,110.403,110.493,110.234,110.273,53946.4795
28.12.2018 12:00:00.000,110.273,110.529,110.223,110.406,72946.0987
28.12.2018 16:00:00.000,110.405,110.451,110.313,110.393,44785.010299999994
28.12.2018 20:00:00.000,110.394,110.394,110.142,110.239,14347.790099999998
30.12.2018 20:00:00.000,110.231,110.419,110.231,110.320,9546.9702
31.12.2018 00:00:00.000,110.320,110.475,110.309,110.428,16145.5798
31.12.2018 04:00:00.000,110.428,110.445,110.232,110.235,19843.750200000002
31.12.2018 08:00:00.000,110.236,110.259,109.881,109.942,37066.989100000006
31.12.2018 12:00:00.000,109.941,110.055,109.697,109.777,45255.949100000005
31.12.2018 16:00:00.000,109.776,109.820,109.597,109.604,27947.949699999997
31.12.2018 20:00:00.000,109.602,109.617,109.554,109.556,6384.98
01.01.2019 00:00:00.000,109.556,109.556,109.556,109.556,0
01.01.2019 04:00:00.000,109.556,109.556,109.556,109.556,0
01.01.2019 08:00:00.000,109.556,109.556,109.556,109.556,0
01.01.2019 12:00:00.000,109.556,109.556,109.556,109.556,0
01.01.2019 16:00:00.000,109.556,109.556,109.556,109.556,0
01.01.2019 20:00:00.000,109.648,109.726,109.606,109.670,13625.0303
02.01.2019 00:00:00.000,109.669,109.680,109.336,109.420,31430.6103
02.01.2019 04:00:00.000,109.420,109.429,109.126,109.308,28482.6602
02.01.2019 08:00:00.000,109.308,109.323,108.707,109.107,63256.8399
02.01.2019 12:00:00.000,109.104,109.392,108.820,109.283,62652.31939999999
02.01.2019 16:00:00.000,109.282,109.464,109.181,109.196,38447.21
02.01.2019 20:00:00.000,109.196,109.201,104.736,107.427,49018.1299
03.01.2019 00:00:00.000,107.433,107.854,107.022,107.156,43492.56970000001
03.01.2019 04:00:00.000,107.157,107.672,106.746,107.551,50280.4996
03.01.2019 08:00:00.000,107.552,107.958,107.428,107.549,46478.5498
03.01.2019 12:00:00.000,107.550,107.999,107.104,107.541,74862.8712
03.01.2019 16:00:00.000,107.546,108.304,107.495,107.733,72277.1504
03.01.2019 20:00:00.000,107.733,107.969,107.393,107.849,37944.879400000005
04.01.2019 00:00:00.000,107.848,108.445,107.512,108.329,59559.0282
04.01.2019 04:00:00.000,108.328,108.433,107.821,107.851,32834.539600000004
04.01.2019 08:00:00.000,107.848,108.062,107.825,107.988,46414.2587
04.01.2019 12:00:00.000,107.988,108.589,107.960,108.110,81543.5401
04.01.2019 16:00:00.000,108.109,108.586,108.064,108.514,55451.088800000005
04.01.2019 20:00:00.000,108.514,108.554,108.428,108.518,10564.71
06.01.2019 20:00:00.000,108.503,108.622,108.352,108.550,10218.910100000001
07.01.2019 00:00:00.000,108.550,108.604,108.068,108.137,39660.9796
07.01.2019 04:00:00.000,108.135,108.313,108.019,108.187,31865.0898
07.01.2019 08:00:00.000,108.187,108.404,108.067,108.356,30824.98
07.01.2019 12:00:00.000,108.355,108.544,108.208,108.435,56895.7393
07.01.2019 16:00:00.000,108.435,108.676,108.423,108.596,43414.0801
07.01.2019 20:00:00.000,108.595,108.747,108.591,108.626,15971.789999999999
08.01.2019 00:00:00.000,108.627,108.917,108.512,108.878,37670.7998
08.01.2019 04:00:00.000,108.878,109.087,108.736,108.981,32660.4301
08.01.2019 08:00:00.000,108.979,109.018,108.674,108.726,34457.2699
08.01.2019 12:00:00.000,108.726,108.960,108.596,108.617,52875.2602
08.01.2019 16:00:00.000,108.618,108.683,108.441,108.649,42483.2007
08.01.2019 20:00:00.000,108.648,108.858,108.622,108.751,18912.3299
09.01.2019 00:00:00.000,108.752,109.001,108.681,108.898,35763.020599999996
09.01.2019 04:00:00.000,108.900,108.990,108.815,108.914,24059.1997
09.01.2019 08:00:00.000,108.914,108.965,108.790,108.912,28721.6704
09.01.2019 12:00:00.000,108.911,108.941,108.050,108.188,57769.9292
09.01.2019 16:00:00.000,108.187,108.417,108.031,108.278,50357.989700000006
09.01.2019 20:00:00.000,108.278,108.315,107.971,108.185,25461.779000000002
10.01.2019 00:00:00.000,108.184,108.257,107.843,107.874,53812.2607
10.01.2019 04:00:00.000,107.873,107.984,107.769,107.921,27733.2397
10.01.2019 08:00:00.000,107.921,108.227,107.823,108.030,34532.8398
10.01.2019 12:00:00.000,108.033,108.225,107.919,108.202,49283.1094
10.01.2019 16:00:00.000,108.201,108.459,108.191,108.417,51546.0097
10.01.2019 20:00:00.000,108.416,108.518,108.282,108.282,20135.0703
11.01.2019 00:00:00.000,108.284,108.473,108.250,108.296,34257.100099999996
11.01.2019 04:00:00.000,108.297,108.432,108.230,108.329,22103.4301
11.01.2019 08:00:00.000,108.331,108.353,108.232,108.310,31311.1299
11.01.2019 12:00:00.000,108.308,108.597,108.145,108.405,52868.1601
11.01.2019 16:00:00.000,108.405,108.505,108.303,108.493,25631.9898
11.01.2019 20:00:00.000,108.492,108.572,108.490,108.528,6582.47
13.01.2019 20:00:00.000,108.499,108.555,108.395,108.451,6325.8099
14.01.2019 00:00:00.000,108.451,108.481,108.060,108.152,20150.3901
14.01.2019 04:00:00.000,108.152,108.182,108.043,108.091,16979.0198
14.01.2019 08:00:00.000,108.092,108.222,107.986,108.093,29135.71
14.01.2019 12:00:00.000,108.095,108.355,108.042,108.321,41777.9991
14.01.2019 16:00:00.000,108.321,108.352,108.157,108.201,24570.03
14.01.2019 20:00:00.000,108.201,108.257,108.134,108.237,17861.5301
15.01.2019 00:00:00.000,108.236,108.558,108.196,108.553,35740.5601
15.01.2019 04:00:00.000,108.553,108.753,108.513,108.650,22577.2598
15.01.2019 08:00:00.000,108.649,108.697,108.343,108.379,36022.0997
15.01.2019 12:00:00.000,108.378,108.590,108.329,108.511,56823.1903
15.01.2019 16:00:00.000,108.512,108.765,108.370,108.570,45563.1494
15.01.2019 20:00:00.000,108.571,108.734,108.488,108.653,21736.3902
16.01.2019 00:00:00.000,108.653,108.670,108.370,108.503,32272.0596
16.01.2019 04:00:00.000,108.504,108.633,108.428,108.618,19545.3398
16.01.2019 08:00:00.000,108.618,108.882,108.530,108.845,28236.9502
16.01.2019 12:00:00.000,108.849,108.913,108.675,108.856,34648.5098
16.01.2019 16:00:00.000,108.856,108.996,108.782,108.917,33638.5098
16.01.2019 20:00:00.000,108.918,109.195,108.903,109.040,31194.7397
17.01.2019 00:00:00.000,109.041,109.073,108.834,108.983,32276.0303
17.01.2019 04:00:00.000,108.984,109.063,108.737,108.780,24506.7002
17.01.2019 08:00:00.000,108.782,108.877,108.701,108.877,32950.5805
17.01.2019 12:00:00.000,108.878,109.041,108.686,109.009,46647.16989999999
17.01.2019 16:00:00.000,109.009,109.398,108.932,109.237,37211.4194
17.01.2019 20:00:00.000,109.238,109.293,109.056,109.142,34684.759300000005
18.01.2019 00:00:00.000,109.145,109.397,109.130,109.368,37374.1792
18.01.2019 04:00:00.000,109.367,109.461,109.305,109.365,23818.1997
18.01.2019 08:00:00.000,109.364,109.596,109.348,109.506,31514.250099999997
18.01.2019 12:00:00.000,109.507,109.706,109.341,109.682,53745.4902
18.01.2019 16:00:00.000,109.683,109.889,109.646,109.774,34045.7905
18.01.2019 20:00:00.000,109.777,109.795,109.697,109.769,12552.4998
20.01.2019 20:00:00.000,109.679,109.767,109.656,109.681,16236.5197
21.01.2019 00:00:00.000,109.680,109.720,109.474,109.632,27244.3203
21.01.2019 04:00:00.000,109.632,109.641,109.512,109.582,18568.689899999998
21.01.2019 08:00:00.000,109.581,109.680,109.563,109.600,18547.3198
21.01.2019 12:00:00.000,109.599,109.690,109.595,109.623,18357.9297
21.01.2019 16:00:00.000,109.622,109.665,109.593,109.644,16667.0299
21.01.2019 20:00:00.000,109.644,109.686,109.601,109.673,18059.5698
22.01.2019 00:00:00.000,109.673,109.693,109.423,109.446,26100.850599999998
22.01.2019 04:00:00.000,109.447,109.476,109.355,109.425,21089.3801
22.01.2019 08:00:00.000,109.426,109.504,109.322,109.445,28032.5504
22.01.2019 12:00:00.000,109.446,109.475,109.284,109.432,39912.1705
22.01.2019 16:00:00.000,109.431,109.468,109.146,109.293,39834.4503
22.01.2019 20:00:00.000,109.294,109.444,109.245,109.357,25114.7898
23.01.2019 00:00:00.000,109.357,109.797,109.355,109.701,32499.789900000003
23.01.2019 04:00:00.000,109.703,109.726,109.590,109.626,21859.1098
23.01.2019 08:00:00.000,109.626,109.710,109.531,109.654,31759.4297
23.01.2019 12:00:00.000,109.654,109.999,109.602,109.640,42623.5899
23.01.2019 16:00:00.000,109.639,109.661,109.394,109.589,39482.9902
23.01.2019 20:00:00.000,109.589,109.619,109.493,109.500,22047.7094
24.01.2019 00:00:00.000,109.502,109.642,109.436,109.530,32026.1201
24.01.2019 04:00:00.000,109.528,109.743,109.496,109.711,21231.2598
24.01.2019 08:00:00.000,109.715,109.799,109.596,109.722,28706.3999
24.01.2019 12:00:00.000,109.722,109.781,109.421,109.576,51019.471099999995
24.01.2019 16:00:00.000,109.575,109.739,109.513,109.687,33251.5107
24.01.2019 20:00:00.000,109.687,109.691,109.517,109.597,21921.7802
25.01.2019 00:00:00.000,109.596,109.871,109.583,109.840,30608.0093
25.01.2019 04:00:00.000,109.838,109.871,109.733,109.768,20802.3999
25.01.2019 08:00:00.000,109.767,109.907,109.709,109.811,29364.420000000002
25.01.2019 12:00:00.000,109.811,109.949,109.531,109.681,46643.279800000004
25.01.2019 16:00:00.000,109.681,109.910,109.544,109.633,39716.5195
25.01.2019 20:00:00.000,109.633,109.664,109.453,109.539,12403.1499
27.01.2019 20:00:00.000,109.543,109.576,109.395,109.414,9348.4004
28.01.2019 00:00:00.000,109.414,109.449,109.264,109.364,29739.6001
28.01.2019 04:00:00.000,109.364,109.421,109.273,109.401,23770.190000000002
28.01.2019 08:00:00.000,109.401,109.504,109.317,109.492,31324.2798
28.01.2019 12:00:00.000,109.493,109.525,109.207,109.274,39516.3594
28.01.2019 16:00:00.000,109.275,109.393,109.160,109.355,30608.3794
28.01.2019 20:00:00.000,109.355,109.398,109.244,109.256,22100.9595
29.01.2019 00:00:00.000,109.257,109.307,109.129,109.229,28059.9205
29.01.2019 04:00:00.000,109.229,109.339,109.210,109.233,21072.6797
29.01.2019 08:00:00.000,109.233,109.461,109.207,109.455,29124.2901
29.01.2019 12:00:00.000,109.455,109.541,109.287,109.332,40891.2397
29.01.2019 16:00:00.000,109.331,109.432,109.274,109.274,33324.5503
29.01.2019 20:00:00.000,109.272,109.443,109.251,109.427,21346.9499
30.01.2019 00:00:00.000,109.426,109.428,109.211,109.373,29824.2206
30.01.2019 04:00:00.000,109.374,109.380,109.242,109.312,20631.5804
30.01.2019 08:00:00.000,109.312,109.445,109.299,109.407,24514.4702
30.01.2019 12:00:00.000,109.406,109.743,109.394,109.588,46724.2905
30.01.2019 16:00:00.000,109.588,109.636,108.808,108.931,40376.7603
30.01.2019 20:00:00.000,108.929,109.071,108.855,108.977,25998.0696
31.01.2019 00:00:00.000,108.976,109.002,108.770,108.884,34255.8101
31.01.2019 04:00:00.000,108.883,108.883,108.677,108.734,23419.2303
31.01.2019 08:00:00.000,108.735,108.772,108.524,108.640,32732.4203
31.01.2019 12:00:00.000,108.640,108.848,108.497,108.831,40339.9297
31.01.2019 16:00:00.000,108.831,108.901,108.786,108.877,31155.0303
31.01.2019 20:00:00.000,108.876,108.943,108.793,108.846,16898.2
01.02.2019 00:00:00.000,108.846,108.967,108.725,108.851,29702.8301
01.02.2019 04:00:00.000,108.851,108.972,108.836,108.934,15868.09
01.02.2019 08:00:00.000,108.938,108.969,108.861,108.887,24175.7898
01.02.2019 12:00:00.000,108.887,109.473,108.883,109.362,47643.3995
01.02.2019 16:00:00.000,109.362,109.580,109.355,109.521,25473.6001
01.02.2019 20:00:00.000,109.522,109.545,109.457,109.504,7093.4202
03.02.2019 20:00:00.000,109.510,109.533,109.432,109.445,15684.7305
04.02.2019 00:00:00.000,109.443,109.637,109.440,109.615,24157.869799999997
04.02.2019 04:00:00.000,109.615,109.850,109.599,109.834,19040.4705
04.02.2019 08:00:00.000,109.835,109.921,109.822,109.870,26846.4805
04.02.2019 12:00:00.000,109.870,110.161,109.856,110.045,34033.2295
04.02.2019 16:00:00.000,110.043,110.079,109.827,109.919,21581.829899999997
04.02.2019 20:00:00.000,109.922,109.982,109.839,109.978,23182.590300000003
05.02.2019 00:00:00.000,109.979,110.041,109.931,109.955,18222.2803
05.02.2019 04:00:00.000,109.955,109.960,109.778,109.856,14110.07
05.02.2019 08:00:00.000,109.856,110.040,109.843,109.935,21655.0303
05.02.2019 12:00:00.000,109.934,109.979,109.794,109.900,31385.7598
05.02.2019 16:00:00.000,109.901,109.998,109.831,109.977,21817.7295
05.02.2019 20:00:00.000,109.977,109.991,109.907,109.942,19962.8599
06.02.2019 00:00:00.000,109.942,110.051,109.628,109.795,26490.0303
06.02.2019 04:00:00.000,109.795,109.841,109.656,109.659,18391.7899
06.02.2019 08:00:00.000,109.659,109.760,109.560,109.755,26548.279300000002
06.02.2019 12:00:00.000,109.755,109.844,109.654,109.815,29918.21
06.02.2019 16:00:00.000,109.816,110.003,109.717,109.973,26377.0801
06.02.2019 20:00:00.000,109.973,110.043,109.902,109.986,16404.0002
07.02.2019 00:00:00.000,109.986,110.034,109.725,109.893,24404.219699999998
07.02.2019 04:00:00.000,109.892,110.006,109.890,109.922,17385.83
07.02.2019 08:00:00.000,109.924,110.086,109.797,109.820,32938.201199999996
07.02.2019 12:00:00.000,109.820,109.841,109.605,109.747,46640.8994
07.02.2019 16:00:00.000,109.748,109.875,109.617,109.836,46270.3896
07.02.2019 20:00:00.000,109.836,109.874,109.730,109.754,21155.5998
08.02.2019 00:00:00.000,109.753,109.842,109.648,109.779,24802.750200000002
08.02.2019 04:00:00.000,109.778,109.796,109.678,109.747,16433.260000000002
08.02.2019 08:00:00.000,109.745,109.897,109.742,109.822,26188.23
08.02.2019 12:00:00.000,109.822,109.876,109.694,109.726,43795.0991
08.02.2019 16:00:00.000,109.726,109.820,109.665,109.772,24854.200299999997
08.02.2019 20:00:00.000,109.771,109.800,109.718,109.724,5415.2600999999995
10.02.2019 20:00:00.000,109.729,109.865,109.729,109.813,9413.8398
11.02.2019 00:00:00.000,109.816,109.985,109.774,109.972,14094.139900000002
11.02.2019 04:00:00.000,109.971,110.016,109.932,109.981,13134.52
11.02.2019 08:00:00.000,109.982,110.281,109.955,110.122,29238.079599999997
11.02.2019 12:00:00.000,110.121,110.457,110.107,110.391,38834.3896
11.02.2019 16:00:00.000,110.392,110.468,110.315,110.399,21892.5995
11.02.2019 20:00:00.000,110.401,110.492,110.336,110.393,24410.490299999998
12.02.2019 00:00:00.000,110.394,110.651,110.346,110.648,31961.960499999997
12.02.2019 04:00:00.000,110.647,110.647,110.492,110.616,18635.2704
12.02.2019 08:00:00.000,110.618,110.647,110.466,110.531,20494.5601
12.02.2019 12:00:00.000,110.535,110.542,110.344,110.511,26577.3999
12.02.2019 16:00:00.000,110.510,110.550,110.431,110.511,25405.050499999998
12.02.2019 20:00:00.000,110.512,110.537,110.420,110.513,18035.7294
13.02.2019 00:00:00.000,110.514,110.704,110.497,110.648,24585.9702
13.02.2019 04:00:00.000,110.650,110.687,110.576,110.685,15331.99
13.02.2019 08:00:00.000,110.684,110.766,110.591,110.621,21514.3701
13.02.2019 12:00:00.000,110.620,110.887,110.619,110.876,32666.810599999997
13.02.2019 16:00:00.000,110.875,110.994,110.791,110.992,18764.16
13.02.2019 20:00:00.000,110.992,111.052,110.926,110.930,13303.8601
14.02.2019 00:00:00.000,110.929,111.128,110.865,111.071,28315.679799999998
14.02.2019 04:00:00.000,111.070,111.124,111.009,111.066,17358.2598
14.02.2019 08:00:00.000,111.066,111.110,110.958,111.054,23844.3599
14.02.2019 12:00:00.000,111.054,111.071,110.501,110.703,56575.8296
14.02.2019 16:00:00.000,110.702,110.744,110.456,110.480,27474.0601
14.02.2019 20:00:00.000,110.481,110.588,110.404,110.540,22268.2298
15.02.2019 00:00:00.000,110.539,110.548,110.261,110.309,28872.080599999998
15.02.2019 04:00:00.000,110.309,110.473,110.265,110.316,20022.129800000002
15.02.2019 08:00:00.000,110.315,110.474,110.252,110.417,26648.58
15.02.2019 12:00:00.000,110.417,110.645,110.379,110.533,46245.1802
15.02.2019 16:00:00.000,110.533,110.575,110.403,110.450,25570.4301
15.02.2019 20:00:00.000,110.448,110.478,110.395,110.458,5976.5797999999995
17.02.2019 20:00:00.000,110.439,110.576,110.439,110.574,14855.9599
18.02.2019 00:00:00.000,110.572,110.572,110.457,110.508,22731.649699999998
18.02.2019 04:00:00.000,110.507,110.589,110.488,110.554,28138.030300000002
18.02.2019 08:00:00.000,110.554,110.612,110.518,110.524,18760.3403
18.02.2019 12:00:00.000,110.523,110.610,110.518,110.594,27633.4497
18.02.2019 16:00:00.000,110.594,110.605,110.555,110.580,20197.999900000003
18.02.2019 20:00:00.000,110.581,110.652,110.556,110.595,26200.679399999997
19.02.2019 00:00:00.000,110.595,110.628,110.453,110.481,21524.2302
19.02.2019 04:00:00.000,110.481,110.710,110.467,110.659,21603.2197
19.02.2019 08:00:00.000,110.660,110.823,110.633,110.775,28789.4599
19.02.2019 12:00:00.000,110.776,110.798,110.525,110.553,31608.479999999996
19.02.2019 16:00:00.000,110.555,110.700,110.490,110.657,32967.3203
19.02.2019 20:00:00.000,110.658,110.661,110.523,110.580,15587.2001
20.02.2019 00:00:00.000,110.580,110.931,110.576,110.774,30458.6597
20.02.2019 04:00:00.000,110.773,110.935,110.751,110.892,18054.7903
20.02.2019 08:00:00.000,110.891,110.950,110.748,110.835,30953.3696
20.02.2019 12:00:00.000,110.835,110.879,110.731,110.755,36312.7203
20.02.2019 16:00:00.000,110.754,110.878,110.625,110.825,35773.3598
20.02.2019 20:00:00.000,110.826,110.903,110.750,110.750,17292.7699
21.02.2019 00:00:00.000,110.751,110.855,110.592,110.813,30709.109800000002
21.02.2019 04:00:00.000,110.812,110.828,110.692,110.762,22764.429799999998
21.02.2019 08:00:00.000,110.762,110.777,110.663,110.747,25340.1201
21.02.2019 12:00:00.000,110.747,110.757,110.568,110.662,43880.0098
21.02.2019 16:00:00.000,110.661,110.835,110.649,110.662,33335.41989999999
21.02.2019 20:00:00.000,110.663,110.730,110.625,110.705,15023.9597
22.02.2019 00:00:00.000,110.708,110.766,110.628,110.738,28486.6099
22.02.2019 04:00:00.000,110.738,110.808,110.709,110.741,18991.1799
22.02.2019 08:00:00.000,110.741,110.905,110.720,110.868,22386.9802
22.02.2019 12:00:00.000,110.868,110.887,110.629,110.755,38236.8889
